date,district,service_type,usage_count,processing_time,satisfaction,policy_intervention
2024-03-08,마포구,세금납부,96,18,3.34,0
2024-03-08,마포구,시설예약,66,16,3.18,0
2024-03-08,마포구,주차정보,89,2,3.08,0
2024-03-08,마포구,쓰레기수거,62,9,2.86,0
2024-03-08,마포구,문화행사,51,9,3.64,0
2024-03-08,마포구,건강검진,30,48,3.44,0
2024-03-09,강북구,민원처리,63,32,4.16,1
2024-03-09,강북구,복지신청,55,45,3.73,1
2024-03-09,강북구,교통정보,50,3,3.77,1
2024-03-09,강북구,환경신고,27,21,4.04,1
2024-03-09,강북구,세금납부,53,14,3.5,1
2024-03-09,강북구,시설예약,41,8,3.58,1
2024-03-09,강북구,주차정보,59,2,3.98,1
2024-03-09,강북구,쓰레기수거,36,7,3.38,1
2024-03-09,강북구,문화행사,29,8,4.27,1
2024-03-09,강북구,건강검진,24,33,3.26,1
2024-03-09,강남구,민원처리,87,35,3.81,1
2024-03-09,강남구,복지신청,59,37,3.6,1
2024-03-09,강남구,교통정보,84,3,3.79,1
2024-03-09,강남구,환경신고,43,19,3.52,1
2024-03-09,강남구,세금납부,72,12,3.57,1
2024-03-09,강남구,시설예약,42,11,3.64,1
2024-03-09,강남구,주차정보,106,2,3.77,1
2024-03-09,강남구,쓰레기수거,58,8,3.7,1
2024-03-09,강남구,문화행사,47,8,3.37,1
2024-03-09,강남구,건강검진,39,26,4.35,1
2024-03-09,서초구,민원처리,64,35,3.63,1
2024-03-09,서초구,복지신청,56,37,3.88,1
2024-03-09,서초구,교통정보,111,3,3.77,1
2024-03-09,서초구,환경신고,43,21,3.63,1
2024-03-09,서초구,세금납부,68,10,3.59,1
2024-03-09,서초구,시설예약,60,11,3.72,1
2024-03-09,서초구,주차정보,97,2,3.81,1
2024-03-09,서초구,쓰레기수거,48,5,3.87,1
2024-03-09,서초구,문화행사,24,8,3.76,1
2024-03-09,서초구,건강검진,35,34,3.07,1
2024-03-09,송파구,민원처리,61,50,2.82,0
2024-03-09,송파구,복지신청,47,66,3.8,0
2024-03-09,송파구,교통정보,79,5,3.19,0
2024-03-09,송파구,환경신고,17,30,3.27,0
2024-03-09,송파구,세금납부,53,18,3.17,0
2024-03-09,송파구,시설예약,57,14,2.91,0
2024-03-09,송파구,주차정보,81,3,3.22,0
2024-03-09,송파구,쓰레기수거,44,11,3.1,0
2024-03-09,송파구,문화행사,33,13,3.06,0
2024-03-09,송파구,건강검진,25,44,2.82,0
2024-03-09,마포구,민원처리,65,50,2.93,0
2024-03-09,마포구,복지신청,44,64,2.87,0
2024-03-09,마포구,교통정보,87,5,2.98,0
2024-03-09,마포구,환경신고,27,28,3.12,0
2024-03-09,마포구,세금납부,47,18,3.22,0
2024-03-09,마포구,시설예약,47,13,3.35,0
2024-03-09,마포구,주차정보,75,2,3.66,0
2024-03-09,마포구,쓰레기수거,26,9,3.62,0
2024-03-09,마포구,문화행사,28,12,3.28,0
2024-03-09,마포구,건강검진,31,47,2.68,0
2024-03-10,강북구,민원처리,38,31,4.01,1
2024-03-10,강북구,복지신청,41,44,3.47,1
2024-03-10,강북구,교통정보,57,3,3.65,1
2024-03-10,강북구,환경신고,35,22,3.61,1
2024-03-10,강북구,세금납부,53,13,3.08,1
2024-03-10,강북구,시설예약,30,10,3.48,1
2024-03-10,강북구,주차정보,80,1,3.33,1
2024-03-10,강북구,쓰레기수거,41,5,4.11,1
2024-03-10,강북구,문화행사,25,8,3.68,1
2024-03-10,강북구,건강검진,22,36,3.52,1
2024-03-10,강남구,민원처리,100,31,3.94,1
2024-03-10,강남구,복지신청,63,41,3.84,1
2024-03-10,강남구,교통정보,103,2,4.18,1
2024-03-10,강남구,환경신고,46,24,3.51,1
2024-03-10,강남구,세금납부,58,15,4.25,1
2024-03-10,강남구,시설예약,50,9,3.91,1
2024-03-10,강남구,주차정보,96,2,3.77,1
2024-03-10,강남구,쓰레기수거,50,7,3.52,1
2024-03-10,강남구,문화행사,47,7,3.6,1
2024-03-10,강남구,건강검진,27,38,3.89,1
2024-03-10,서초구,민원처리,92,37,3.52,1
2024-03-10,서초구,복지신청,57,33,3.69,1
2024-03-10,서초구,교통정보,104,3,3.44,1
2024-03-10,서초구,환경신고,33,20,4.09,1
2024-03-10,서초구,세금납부,78,16,3.31,1
2024-03-10,서초구,시설예약,48,10,3.44,1
2024-03-10,서초구,주차정보,86,2,3.87,1
2024-03-10,서초구,쓰레기수거,45,6,3.37,1
2024-03-10,서초구,문화행사,34,9,4.15,1
2024-03-10,서초구,건강검진,38,33,3.04,1
2024-03-10,송파구,민원처리,66,42,3.52,0
2024-03-10,송파구,복지신청,66,50,3.11,0
2024-03-10,송파구,교통정보,101,4,3.24,0
2024-03-10,송파구,환경신고,38,32,3.37,0
2024-03-10,송파구,세금납부,58,21,2.84,0
2024-03-10,송파구,시설예약,60,15,3.12,0
2024-03-10,송파구,주차정보,74,2,3.3,0
2024-03-10,송파구,쓰레기수거,39,11,3.27,0
2024-03-10,송파구,문화행사,33,13,3.22,0
2024-03-10,송파구,건강검진,28,48,3.06,0
2024-03-10,마포구,민원처리,54,45,3.87,0
2024-03-10,마포구,복지신청,43,57,3.15,0
2024-03-10,마포구,교통정보,76,4,3.34,0
2024-03-10,마포구,환경신고,27,28,3.23,0
2024-03-10,마포구,세금납부,47,20,3.12,0
2024-03-10,마포구,시설예약,42,14,3.86,0
2024-03-10,마포구,주차정보,42,3,3.01,0
2024-03-10,마포구,쓰레기수거,34,10,3.35,0
2024-03-10,마포구,문화행사,33,11,3.09,0
2024-03-10,마포구,건강검진,20,57,2.9,0
2024-03-11,강북구,민원처리,112,28,3.74,1
2024-03-11,강북구,복지신청,66,37,4.29,1
2024-03-11,강북구,교통정보,133,3,4.01,1
2024-03-11,강북구,환경신고,60,23,3.65,1
2024-03-11,강북구,세금납부,82,14,3.47,1
2024-03-11,강북구,시설예약,61,11,3.21,1
2024-03-11,강북구,주차정보,140,2,4.07,1
2024-03-11,강북구,쓰레기수거,63,7,3.87,1
2024-03-11,강북구,문화행사,48,8,3.46,1
2024-03-11,강북구,건강검진,47,30,4.12,1
2024-03-11,강남구,민원처리,132,37,3.99,1
2024-03-11,강남구,복지신청,110,39,3.38,1
2024-03-11,강남구,교통정보,186,4,3.47,1
2024-03-11,강남구,환경신고,58,23,3.86,1
2024-03-11,강남구,세금납부,143,13,4.11,1
2024-03-11,강남구,시설예약,72,11,3.83,1
2024-03-11,강남구,주차정보,161,1,3.89,1
2024-03-11,강남구,쓰레기수거,103,6,3.8,1
2024-03-11,강남구,문화행사,74,9,3.63,1
2024-03-11,강남구,건강검진,58,30,3.24,1
2024-03-11,서초구,민원처리,119,28,3.83,1
2024-03-11,서초구,복지신청,82,46,3.93,1
2024-03-11,서초구,교통정보,198,3,3.86,1
2024-03-11,서초구,환경신고,76,23,3.74,1
2024-03-11,서초구,세금납부,125,17,3.15,1
2024-03-11,서초구,시설예약,105,8,4.13,1
2024-03-11,서초구,주차정보,182,2,4.1,1
2024-03-11,서초구,쓰레기수거,88,8,3.89,1
2024-03-11,서초구,문화행사,80,8,3.73,1
2024-03-11,서초구,건강검진,58,32,4.06,1
2024-03-11,송파구,민원처리,98,47,2.81,0
2024-03-11,송파구,복지신청,71,64,2.71,0
2024-03-11,송파구,교통정보,141,3,3.51,0
2024-03-11,송파구,환경신고,49,31,3.31,0
2024-03-11,송파구,세금납부,115,20,3.3,0
2024-03-11,송파구,시설예약,67,12,3.79,0
2024-03-11,송파구,주차정보,111,3,3.1,0
2024-03-11,송파구,쓰레기수거,86,10,3.4,0
2024-03-11,송파구,문화행사,50,13,3.54,0
2024-03-11,송파구,건강검진,49,44,3.26,0
2024-03-11,마포구,민원처리,105,47,3.17,0
2024-03-11,마포구,복지신청,65,61,2.83,0
2024-03-11,마포구,교통정보,106,4,3.14,0
2024-03-11,마포구,환경신고,45,28,2.77,0
2024-03-11,마포구,세금납부,105,19,3.08,0
2024-03-11,마포구,시설예약,53,13,3.32,0
2024-03-11,마포구,주차정보,130,3,3.21,0
2024-03-11,마포구,쓰레기수거,64,9,3.15,0
2024-03-11,마포구,문화행사,53,11,3.71,0
2024-03-11,마포구,건강검진,35,47,2.83,0
2024-03-12,강북구,민원처리,102,37,4.2,1
2024-03-12,강북구,복지신청,86,42,3.25,1
2024-03-12,강북구,교통정보,132,3,3.92,1
2024-03-12,강북구,환경신고,57,27,3.62,1
2024-03-12,강북구,세금납부,99,14,3.63,1
2024-03-12,강북구,시설예약,77,10,3.88,1
2024-03-12,강북구,주차정보,97,1,3.61,1
2024-03-12,강북구,쓰레기수거,58,6,3.43,1
2024-03-12,강북구,문화행사,56,8,4.23,1
2024-03-12,강북구,건강검진,38,38,4.11,1
2024-03-12,강남구,민원처리,131,32,3.85,1
2024-03-12,강남구,복지신청,90,45,3.8,1
2024-03-12,강남구,교통정보,154,3,3.7,1
2024-03-12,강남구,환경신고,78,20,3.32,1
2024-03-12,강남구,세금납부,136,13,3.73,1
2024-03-12,강남구,시설예약,104,12,3.27,1
2024-03-12,강남구,주차정보,188,2,3.46,1
2024-03-12,강남구,쓰레기수거,101,6,3.84,1
2024-03-12,강남구,문화행사,63,8,3.89,1
2024-03-12,강남구,건강검진,59,34,3.75,1
2024-03-12,서초구,민원처리,118,31,3.83,1
2024-03-12,서초구,복지신청,114,32,3.91,1
2024-03-12,서초구,교통정보,120,3,3.64,1
2024-03-12,서초구,환경신고,44,24,3.5,1
2024-03-12,서초구,세금납부,104,17,3.17,1
2024-03-12,서초구,시설예약,89,10,3.68,1
2024-03-12,서초구,주차정보,110,1,3.8,1
2024-03-12,서초구,쓰레기수거,88,8,3.67,1
2024-03-12,서초구,문화행사,73,9,4.05,1
2024-03-12,서초구,건강검진,51,36,3.82,1
2024-03-12,송파구,민원처리,120,50,3.17,0
2024-03-12,송파구,복지신청,96,61,2.83,0
2024-03-12,송파구,교통정보,135,5,3.3,0
2024-03-12,송파구,환경신고,44,31,3.38,0
2024-03-12,송파구,세금납부,108,22,3.51,0
2024-03-12,송파구,시설예약,73,16,3.58,0
2024-03-12,송파구,주차정보,123,3,3.28,0
2024-03-12,송파구,쓰레기수거,56,8,3.05,0
2024-03-12,송파구,문화행사,48,14,3.35,0
2024-03-12,송파구,건강검진,38,53,2.84,0
2024-03-12,마포구,민원처리,79,51,2.73,0
2024-03-12,마포구,복지신청,82,55,3.18,0
2024-03-12,마포구,교통정보,101,4,2.66,0
2024-03-12,마포구,환경신고,57,36,3.6,0
2024-03-12,마포구,세금납부,101,19,3.35,0
2024-03-12,마포구,시설예약,52,18,2.67,0
2024-03-12,마포구,주차정보,114,3,3.3,0
2024-03-12,마포구,쓰레기수거,59,9,2.66,0
2024-03-12,마포구,문화행사,53,13,3.33,0
2024-03-12,마포구,건강검진,28,48,3.06,0
2024-03-13,강북구,민원처리,61,30,3.67,1
2024-03-13,강북구,복지신청,103,43,3.24,1
2024-03-13,강북구,교통정보,112,3,3.84,1
2024-03-13,강북구,환경신고,63,19,4.07,1
2024-03-13,강북구,세금납부,83,11,3.4,1
2024-03-13,강북구,시설예약,71,9,4.13,1
2024-03-13,강북구,주차정보,135,2,3.22,1
2024-03-13,강북구,쓰레기수거,61,6,3.66,1
2024-03-13,강북구,문화행사,50,8,4.03,1
2024-03-13,강북구,건강검진,44,35,3.69,1
2024-03-13,강남구,민원처리,94,33,3.58,1
2024-03-13,강남구,복지신청,97,47,3.62,1
2024-03-13,강남구,교통정보,202,3,3.27,1
2024-03-13,강남구,환경신고,66,17,3.5,1
2024-03-13,강남구,세금납부,174,14,3.29,1
2024-03-13,강남구,시설예약,98,10,3.16,1
2024-03-13,강남구,주차정보,153,1,3.56,1
2024-03-13,강남구,쓰레기수거,92,6,3.92,1
2024-03-13,강남구,문화행사,73,10,3.68,1
2024-03-13,강남구,건강검진,61,32,3.39,1
2024-03-13,서초구,민원처리,143,34,4.04,1
2024-03-13,서초구,복지신청,109,41,3.73,1
2024-03-13,서초구,교통정보,158,2,3.97,1
2024-03-13,서초구,환경신고,54,22,3.08,1
2024-03-13,서초구,세금납부,136,12,3.68,1
2024-03-13,서초구,시설예약,81,11,3.57,1
2024-03-13,서초구,주차정보,136,2,3.35,1
2024-03-13,서초구,쓰레기수거,73,7,4.1,1
2024-03-13,서초구,문화행사,68,8,3.86,1
2024-03-13,서초구,건강검진,54,33,3.63,1
2024-03-13,송파구,민원처리,90,48,3.58,0
2024-03-13,송파구,복지신청,89,62,3.69,0
2024-03-13,송파구,교통정보,130,5,3.31,0
2024-03-13,송파구,환경신고,45,34,3.11,0
2024-03-13,송파구,세금납부,79,20,2.36,0
2024-03-13,송파구,시설예약,55,15,3.34,0
2024-03-13,송파구,주차정보,125,2,3.35,0
2024-03-13,송파구,쓰레기수거,78,10,3.28,0
2024-03-13,송파구,문화행사,45,10,3.5,0
2024-03-13,송파구,건강검진,49,54,3.04,0
2024-03-13,마포구,민원처리,93,52,3.25,0
2024-03-13,마포구,복지신청,87,59,3.6,0
2024-03-13,마포구,교통정보,142,5,3.53,0
2024-03-13,마포구,환경신고,38,27,3.44,0
2024-03-13,마포구,세금납부,52,20,3.08,0
2024-03-13,마포구,시설예약,72,13,3.54,0
2024-03-13,마포구,주차정보,128,2,2.7,0
2024-03-13,마포구,쓰레기수거,46,8,2.52,0
2024-03-13,마포구,문화행사,55,13,3.08,0
2024-03-13,마포구,건강검진,37,43,3.14,0
2024-03-14,강북구,민원처리,72,28,3.68,1
2024-03-14,강북구,복지신청,81,40,3.98,1
2024-03-14,강북구,교통정보,142,3,3.62,1
2024-03-14,강북구,환경신고,52,21,2.83,1
2024-03-14,강북구,세금납부,81,13,3.58,1
2024-03-14,강북구,시설예약,81,11,3.38,1
2024-03-14,강북구,주차정보,111,1,3.7,1
2024-03-14,강북구,쓰레기수거,70,6,3.86,1
2024-03-14,강북구,문화행사,54,9,3.76,1
2024-03-14,강북구,건강검진,37,37,3.65,1
2024-03-14,강남구,민원처리,157,30,3.72,1
2024-03-14,강남구,복지신청,125,33,3.24,1
2024-03-14,강남구,교통정보,150,3,3.78,1
2024-03-14,강남구,환경신고,60,23,3.5,1
2024-03-14,강남구,세금납부,137,12,3.87,1
2024-03-14,강남구,시설예약,66,11,3.6,1
2024-03-14,강남구,주차정보,177,2,3.92,1
2024-03-14,강남구,쓰레기수거,72,5,3.66,1
2024-03-14,강남구,문화행사,86,7,3.67,1
2024-03-14,강남구,건강검진,37,37,3.81,1
2024-03-14,서초구,민원처리,164,28,3.49,1
2024-03-14,서초구,복지신청,122,41,3.95,1
2024-03-14,서초구,교통정보,126,2,3.18,1
2024-03-14,서초구,환경신고,58,22,3.76,1
2024-03-14,서초구,세금납부,159,13,4.07,1
2024-03-14,서초구,시설예약,90,10,3.23,1
2024-03-14,서초구,주차정보,188,2,4.07,1
2024-03-14,서초구,쓰레기수거,84,5,3.95,1
2024-03-14,서초구,문화행사,64,8,4.08,1
2024-03-14,서초구,건강검진,59,36,3.82,1
2024-03-14,송파구,민원처리,110,41,3.16,0
2024-03-14,송파구,복지신청,64,53,3.16,0
2024-03-14,송파구,교통정보,87,4,2.8,0
2024-03-14,송파구,환경신고,55,31,3.16,0
2024-03-14,송파구,세금납부,83,21,3.83,0
2024-03-14,송파구,시설예약,63,13,3.23,0
2024-03-14,송파구,주차정보,169,2,3.43,0
2024-03-14,송파구,쓰레기수거,54,10,3.55,0
2024-03-14,송파구,문화행사,51,10,3.72,0
2024-03-14,송파구,건강검진,42,49,3.15,0
2024-03-14,마포구,민원처리,94,44,3.22,0
2024-03-14,마포구,복지신청,68,58,3.36,0
2024-03-14,마포구,교통정보,114,5,3.32,0
2024-03-14,마포구,환경신고,54,31,2.79,0
2024-03-14,마포구,세금납부,78,21,3.71,0
2024-03-14,마포구,시설예약,71,15,2.86,0
2024-03-14,마포구,주차정보,90,3,2.64,0
2024-03-14,마포구,쓰레기수거,76,11,3.38,0
2024-03-14,마포구,문화행사,52,14,3.64,0
2024-03-14,마포구,건강검진,39,51,3.51,0
2024-03-15,강북구,민원처리,112,32,4.3,1
2024-03-15,강북구,복지신청,63,42,4.0,1
2024-03-15,강북구,교통정보,88,3,3.63,1
2024-03-15,강북구,환경신고,44,25,3.65,1
2024-03-15,강북구,세금납부,97,16,3.59,1
2024-03-15,강북구,시설예약,71,8,3.21,1
2024-03-15,강북구,주차정보,77,2,3.79,1
2024-03-15,강북구,쓰레기수거,59,6,3.22,1
2024-03-15,강북구,문화행사,44,7,4.01,1
2024-03-15,강북구,건강검진,35,39,3.86,1
2024-03-15,강남구,민원처리,160,31,3.88,1
2024-03-15,강남구,복지신청,100,37,3.69,1
2024-03-15,강남구,교통정보,179,3,3.46,1
2024-03-15,강남구,환경신고,72,23,3.53,1
2024-03-15,강남구,세금납부,115,15,3.91,1
2024-03-15,강남구,시설예약,75,10,3.94,1
2024-03-15,강남구,주차정보,193,1,3.48,1
2024-03-15,강남구,쓰레기수거,78,6,4.15,1
2024-03-15,강남구,문화행사,63,7,4.06,1
2024-03-15,강남구,건강검진,56,32,3.78,1
2024-03-15,서초구,민원처리,134,25,3.54,1
2024-03-15,서초구,복지신청,108,41,3.71,1
2024-03-15,서초구,교통정보,167,3,3.49,1
2024-03-15,서초구,환경신고,70,23,3.92,1
2024-03-15,서초구,세금납부,134,12,3.62,1
2024-03-15,서초구,시설예약,89,10,4.24,1
2024-03-15,서초구,주차정보,127,1,3.58,1
2024-03-15,서초구,쓰레기수거,90,6,3.45,1
2024-03-15,서초구,문화행사,63,8,3.25,1
2024-03-15,서초구,건강검진,52,35,3.24,1
2024-03-15,송파구,민원처리,116,49,2.98,0
2024-03-15,송파구,복지신청,95,69,3.7,0
2024-03-15,송파구,교통정보,150,5,3.49,0
2024-03-15,송파구,환경신고,43,30,3.27,0
2024-03-15,송파구,세금납부,112,17,3.27,0
2024-03-15,송파구,시설예약,61,16,2.81,0
2024-03-15,송파구,주차정보,97,2,2.92,0
2024-03-15,송파구,쓰레기수거,56,10,3.31,0
2024-03-15,송파구,문화행사,54,11,2.71,0
2024-03-15,송파구,건강검진,46,51,3.26,0
2024-03-15,마포구,민원처리,90,50,3.03,0
2024-03-15,마포구,복지신청,76,61,2.96,0
2024-03-15,마포구,교통정보,121,4,3.35,0
2024-03-15,마포구,환경신고,46,21,3.49,0
2024-03-15,마포구,세금납부,81,22,3.22,0
2024-03-15,마포구,시설예약,95,13,3.49,0
2024-03-15,마포구,주차정보,113,2,2.87,0
2024-03-15,마포구,쓰레기수거,67,8,3.4,0
2024-03-15,마포구,문화행사,55,12,2.75,0
2024-03-15,마포구,건강검진,34,44,3.5,0
2024-03-16,강북구,민원처리,66,29,3.41,1
2024-03-16,강북구,복지신청,57,43,4.16,1
2024-03-16,강북구,교통정보,66,3,3.65,1
2024-03-16,강북구,환경신고,33,23,3.87,1
2024-03-16,강북구,세금납부,55,14,3.73,1
2024-03-16,강북구,시설예약,40,12,4.12,1
2024-03-16,강북구,주차정보,73,2,3.34,1
2024-03-16,강북구,쓰레기수거,36,6,3.87,1
2024-03-16,강북구,문화행사,32,8,3.89,1
2024-03-16,강북구,건강검진,19,36,3.96,1
2024-03-16,강남구,민원처리,91,31,3.41,1
2024-03-16,강남구,복지신청,55,36,4.14,1
2024-03-16,강남구,교통정보,90,3,3.81,1
2024-03-16,강남구,환경신고,36,19,3.36,1
2024-03-16,강남구,세금납부,80,13,3.67,1
2024-03-16,강남구,시설예약,49,13,3.33,1
2024-03-16,강남구,주차정보,97,1,3.97,1
2024-03-16,강남구,쓰레기수거,58,7,3.45,1
2024-03-16,강남구,문화행사,42,8,3.67,1
2024-03-16,강남구,건강검진,33,29,3.68,1
2024-03-16,서초구,민원처리,74,31,3.35,1
2024-03-16,서초구,복지신청,43,39,3.25,1
2024-03-16,서초구,교통정보,78,3,3.89,1
2024-03-16,서초구,환경신고,34,20,3.09,1
2024-03-16,서초구,세금납부,70,14,3.29,1
2024-03-16,서초구,시설예약,39,12,3.87,1
2024-03-16,서초구,주차정보,101,2,3.54,1
2024-03-16,서초구,쓰레기수거,33,5,4.15,1
2024-03-16,서초구,문화행사,36,8,3.58,1
2024-03-16,서초구,건강검진,37,34,3.1,1
2024-03-16,송파구,민원처리,46,43,2.89,0
2024-03-16,송파구,복지신청,43,61,2.9,0
2024-03-16,송파구,교통정보,69,5,3.3,0
2024-03-16,송파구,환경신고,31,30,3.27,0
2024-03-16,송파구,세금납부,57,18,3.75,0
2024-03-16,송파구,시설예약,46,16,3.11,0
2024-03-16,송파구,주차정보,76,2,3.14,0
2024-03-16,송파구,쓰레기수거,42,12,3.46,0
2024-03-16,송파구,문화행사,39,10,3.04,0
2024-03-16,송파구,건강검진,21,57,2.99,0
2024-03-16,마포구,민원처리,56,43,2.65,0
2024-03-16,마포구,복지신청,48,63,2.8,0
2024-03-16,마포구,교통정보,79,5,3.07,0
2024-03-16,마포구,환경신고,25,30,3.11,0
2024-03-16,마포구,세금납부,58,17,2.88,0
2024-03-16,마포구,시설예약,47,16,3.18,0
2024-03-16,마포구,주차정보,53,2,3.16,0
2024-03-16,마포구,쓰레기수거,29,9,3.16,0
2024-03-16,마포구,문화행사,31,11,3.59,0
2024-03-16,마포구,건강검진,22,56,3.57,0
2024-03-17,강북구,민원처리,58,31,3.6,1
2024-03-17,강북구,복지신청,52,43,3.69,1
2024-03-17,강북구,교통정보,72,3,4.06,1
2024-03-17,강북구,환경신고,33,23,3.61,1
2024-03-17,강북구,세금납부,48,12,3.63,1
2024-03-17,강북구,시설예약,43,10,3.59,1
2024-03-17,강북구,주차정보,64,2,4.21,1
2024-03-17,강북구,쓰레기수거,37,6,3.18,1
2024-03-17,강북구,문화행사,27,8,3.54,1
2024-03-17,강북구,건강검진,21,34,3.89,1
2024-03-17,강남구,민원처리,99,31,4.02,1
2024-03-17,강남구,복지신청,62,42,3.58,1
2024-03-17,강남구,교통정보,101,3,3.75,1
2024-03-17,강남구,환경신고,50,19,3.75,1
2024-03-17,강남구,세금납부,68,13,4.2,1
2024-03-17,강남구,시설예약,60,11,3.56,1
2024-03-17,강남구,주차정보,90,1,3.64,1
2024-03-17,강남구,쓰레기수거,59,7,3.55,1
